# state	action	visits	wins	losses	draws
8438N.WG0XCs0.5.4.L.0.-.-.0.D.K	05	1	0	1	0
8438_.WeQ0XSc0.3.0.L.G000000.-.l.1.D.U	0O	1	0	1	0
8438_.WeQ0Xy60.3.0.L.10000.-.H.1.D.W	0A	1	0	1	0
8438_.eO0XSs0.3.1.D.0.-.-.0.L.R	0V	1	1	0	0
8438_.eQ0XSs0.3.0.L.0.-.-.0.D.S	0e	1	0	1	0
8438t.WG0XCs0.4.4.D.0.-.-.0.L.L	0X	1	1	0	0
8438t.WO0XCs0.4.3.L.0.-.-.0.D.M	0H	1	0	1	0
8438t.WO0XSs0.4.2.L.W00.-.-.1.D.O	0e	1	0	1	0
8438t.eO0XSs0.4.1.L.G000000.-.-.1.D.Q	03	1	0	1	0
843O_.WeQ0Xy60.2.0.D.0.-.H.0.L.X	b8	1	1	0	0
843O_.eQ1Xy60.2.0.L.0.-.O.0.D.Y	06	1	0	1	0
843P_.eQ1Xy60.1.0.D.0.-.O.0.L.Z	6e	1	1	0	0
843X0001.S00G08.7.9.D.0.-.-.0.L.D	04	1	0	1	0
843X0001.S00G0O.7.8.L.0.-.-.0.D.E	07	1	1	0	0
843X0021.S00G0O.6.8.D.0.-.-.0.L.F	0M	1	0	1	0
843X0021.S0GG0O.6.7.L.0.-.-.0.D.G	0a	1	1	0	0
8441000.18000.A.C.D.0.-.-.0.L.7	0P	1	0	1	0
8441000.38000.A.B.L.0.-.-.0.D.8	0R	1	1	0	0
844GC6C7.7BJbWG00.1.0.L.20000.c.O.1.D.c	0X	1	0	1	0
844IC6C7.7BJiWG00.0.0.D.0.c.U.0.L.b	Lq	1	1	0	0
846000.W01W00.A.B.D.0.-.-.0.L.7	06	1	0	1	0
846000.W01W10.A.A.L.0.-.-.0.D.8	0C	1	1	0	0
846100.W01W10.9.A.D.0.-.-.0.L.9	00	1	0	1	0
846100.W01W11.9.9.L.0.-.-.0.D.A	04	1	1	0	0
84610G.W01W11.8.9.D.0.-.-.0.L.B	05	1	0	1	0
84610G.W01W1X.8.8.L.0.-.-.0.D.C	03	1	1	0	0
84610O.W01W1X.7.8.D.0.-.-.0.L.D	0P	1	0	1	0
84610O.W21W1X.7.7.L.0.-.-.0.D.E	0D	1	1	0	0
84630O.W21W1X.6.7.D.0.-.-.0.L.F	0R	1	0	1	0
8473k1.53uy1C.2.0.D.0.-.-.0.L.T	2r	1	1	0	0
84C1000.38000.9.B.D.0.-.-.0.L.9	0k	1	0	1	0
84C1000.G0038000.9.A.L.0.-.-.0.D.A	04	1	1	0	0
84C100G.G0038000.8.A.D.0.-.-.0.L.B	00	1	0	1	0
84C100G.G0038001.8.9.L.0.-.-.0.D.C	0B	1	1	0	0
84C10WG.G0038001.7.9.D.0.-.-.0.L.D	0j	1	0	1	0
84C10WG.O0038001.7.8.L.0.-.-.0.D.E	0J	1	1	0	0
84C30WG.O0038001.6.8.D.0.-.-.0.L.F	03	1	0	1	0
84C30WG.O0038009.6.7.L.0.-.-.0.D.G	05	1	1	0	0
84C30Wm.O0038009.5.7.D.0.-.-.0.L.H	0A	1	0	1	0
84C30Wm.O00380G9.5.6.L.0.-.-.0.D.I	0C	1	1	0	0
84C31Wm.O00380G9.4.6.D.0.-.-.0.L.J	0V	1	0	1	0
84C31Wm.O02380G9.4.5.L.0.-.-.0.D.K	0X	1	1	0	0
84CGC6C7.7BJbWG00.0.0.D.0.-.O.0.L.d	Tr	1	1	0	0
84CGC6C7.d9JbWG00.0.0.L.0.-.l.0.D.e	1x	1	0	1	0
84CIC6C5.d9JaWm00.0.0.L.0.P.H.0.D.g	0x	1	0	1	0
84CIC6C5.d9JbWG00.0.0.D.0.P.l.0.L.f	JQ	1	1	0	0
84CIC6S4.d9Ja1m00.0.0.L.0.A.I.0.D.i	BJ	1	0	1	0
84CIC6S4.d9JaWm00.0.0.D.0.A.H.0.L.h	Ig	1	1	0	0
84G0.20040.B.C.D.0.-.-.0.L.5	07	1	0	1	0
84G0.20060.B.B.L.0.-.-.0.D.6	00	1	1	0	0
84G1.10020040.A.B.L.0.-.-.0.D.8	07	1	1	0	0
84G1.20040.A.C.D.20.-.-.1.L.7	0g	1	0	1	0
84G432G.G7W01010.6.7.D.0.-.-.0.L.F	0V	1	1	0	0
84G432G.G7Y01010.6.6.L.0.-.-.0.D.G	0g	1	0	1	0
84GH0WG8.700031.6.8.D.0.-.-.0.L.F	0T	1	0	1	0
84GH0WG8.7W0031.6.7.L.0.-.-.0.D.G	0L	1	1	0	0
84GH8WG8.7W0031.5.7.D.0.-.-.0.L.H	08	1	0	1	0
84GH8WG8.7W0071.5.6.L.0.-.-.0.D.I	0Z	1	1	0	0
84I1.10020040.9.B.D.0.-.-.0.L.9	0h	1	0	1	0
84I1.30020040.9.A.L.0.-.-.0.D.A	0j	1	1	0	0
84WG.1m000.A.B.D.0.-.-.0.L.7	0P	1	1	0	0
84WG.3m000.A.A.L.0.-.-.0.D.8	0H	1	0	1	0
84YpAC21.3A00WI1m.0.4.D.0.c.-.0.L.b	0U	1	0	1	0
84YpAC21.3A10WI1m.0.3.L.0.c.-.0.D.c	P4	1	1	0	0
84Z8t.WO0XCs0.3.3.D.0.-.-.0.L.N	0G	1	1	0	0
84mH8WG8.7W0071.4.6.D.0.-.-.0.L.J	09	1	0	1	0
84mH8WG8.7W00F1.4.5.L.0.-.-.0.D.K	0B	1	1	0	0
84mH8Wm8.7W00F1.3.5.D.0.-.-.0.L.L	02	1	0	1	0
84mH8Wm8.7W00F5.3.4.L.0.-.-.0.D.M	04	1	1	0	0
84mH8WmO.7W00F5.2.4.D.0.-.-.0.L.N	05	1	0	1	0
84mH8WmO.7W00Fb.2.3.L.0.-.-.0.D.O	0g	1	1	0	0
853X0021.G0S0GG0O.5.6.L.0.-.-.0.D.I	0i	1	1	0	0
853X0021.S0GG0O.5.7.D.0.-.-.0.L.H	0k	1	0	1	0
85WpAC21.3810WI1m.0.4.D.2000000.a.-.1.L.d	0i	1	0	1	0
85WpAC21.7810WI1m.0.3.L.0.a.-.0.D.e	Cr	1	1	0	0
8610WO.801m01W.7.8.D.0.-.-.0.L.D	0Y	1	0	1	0
8610WO.8G1m01W.7.7.L.0.-.-.0.D.E	0W	1	1	0	0
861q8-10.1Z00030m_.0.0.D.0.-.J.0.L.v	49	1	1	0	0
861q8y10.1Z00030m_.1.0.L.100.6.J.1.D.u	0D	1	0	1	0
861q8z10.1ZG0010m_.0.0.D.0.6.-.0.L.t	Vi	1	1	0	0
861q8z80.1ZG0010mV.0.1.D.2000.Q.B.1.L.r	05	1	1	0	0
861q8z80.1ZG0010m_.0.0.L.0.Q.-.0.D.s	7m	1	0	1	0
86CIC4S2.793aZm00.0.0.L.0.1.J.0.D.m	85	1	0	1	0
86CIC4S2.d93aXm00.0.0.D.0.1.N.0.L.l	b3	1	1	0	0
86CIC4S4.d93aXm00.0.0.L.0.b.N.0.D.k	2K	1	0	1	0
86CIC4S4.d9Ja1m00.0.0.D.0.b.I.0.L.j	RA	1	1	0	0
86CQ84M2.N13WZm10.0.0.D.0.j.a.0.L.t	5h	1	1	0	0
86CQC4K2.793WZm00.0.1.D.40000.R.J.1.L.n	06	1	1	0	0
86CQC4K2.793WZm10.0.0.L.0.R.-.0.D.o	Ge	1	0	1	0
86Hm8z80.1ZG0030mV.0.0.L.0.9.B.0.D.q	RD	1	0	1	0
86Hm8z80.1ZO0030GV.0.0.D.0.9.J.0.L.p	Up	1	1	0	0
86Jm8y00.1ZP0010GV.1.0.L.W0.j.4.1.D.m	0C	1	0	1	0
86Jm8yW0.1ZP0210GF.0.0.D.0.j.A.0.L.l	J-	1	1	0	0
86Jm8z00.1ZO0030GV.0.0.L.0.-.J.0.D.o	Of	1	0	1	0
86Jm8z00.1ZP0010GV.0.0.D.0.-.4.0.L.n	Se	1	1	0	0
86iQ84K2.783WZm10.0.1.D.1000000.Z.-.1.L.p	0k	1	1	0	0
8C000OCA.3X04420.5.7.D.0.-.-.0.L.H	0N	1	0	1	0
8C000OCA.3X0a420.5.6.L.0.-.-.0.D.I	0H	1	1	0	0
8C000uCA.3X0a420.4.6.D.0.-.-.0.L.J	0i	1	0	1	0
8C000uCA.43X0a420.4.5.L.0.-.-.0.D.K	0I	1	1	0	0
8C001uCA.43X0a420.3.5.D.0.-.-.0.L.L	0k	1	0	1	0
8CC31Wm.O02380G9.3.5.D.0.-.-.0.L.L	0f	1	0	1	0
8CC31Wm.OW2380G9.3.4.L.0.-.-.0.D.M	0c	1	1	0	0
8G002Xa.101ZW0000.7.8.D.0.-.-.0.L.D	0R	1	1	0	0
8G002Xa.101Ze0000.7.7.L.0.-.-.0.D.E	0K	1	0	1	0
8G042Xa.101ZW0000.6.8.D.80000.-.-.1.L.F	0e	1	1	0	0
8G042Xa.10HZW0000.6.7.L.0.-.-.0.D.G	0f	1	0	1	0
8GGMX08F.1G6BWOC60.1.0.L.W0000000.-.k.1.D.g	04	1	0	1	0
8GGMX08V.1G6BWOC60.0.0.D.0.-.k.0.L.h	7e	1	1	0	0
8M9e294H.4007asQ2.0.0.D.0.0.-.0.L.d	6l	1	0	0	1
8M9e294H.4007asQ2.0.0.D.0.0.1.0.L.j	6l	1	0	0	1
8M9e294H.4007asQ2.0.0.D.0.0.1.0.L.p	6l	1	0	0	1
8M9e294H.4807asO2.0.0.L.0.0.d.0.D.e	7d	1	0	0	1
8M9e294H.4807asO2.0.0.L.0.0.d.0.D.k	7d	1	0	0	1
8W000021.110001000.A.B.D.0.-.-.0.L.7	0h	1	1	0	0
8W000021.130001000.A.A.L.0.-.-.0.D.8	0i	1	0	1	0
8W0OE31W.C600WP.3.6.D.G00000.-.-.1.L.L	0l	1	1	0	0
8W0OE31W.W0C600WP.3.5.L.0.-.-.0.D.M	0Y	1	0	1	0
8WG.26W00.B.A.L.0.-.-.0.D.8	0I	1	0	1	0
8WG.6W00.B.B.D.0.-.-.0.L.7	0P	1	1	0	0
8WG00001.110020000.A.B.D.0.-.-.0.L.7	0l	1	1	0	0
8WG00001.1X0020000.A.A.L.0.-.-.0.D.8	02	1	0	1	0
8WG00005.1X0020000.9.A.D.0.-.-.0.L.9	0k	1	1	0	0
8WG00005.1n0020000.9.9.L.0.-.-.0.D.A	09	1	0	1	0
8WG00085.1n0020000.8.9.D.0.-.-.0.L.B	0i	1	1	0	0
8WGOE31W.1W0C600WP.2.4.L.0.-.-.0.D.O	0I	1	0	1	0
8WGOE31W.W0C600WP.2.5.D.0.-.-.0.L.N	0m	1	1	0	0
8WGOF31W.1W0C600WP.1.4.D.0.-.-.0.L.P	0d	1	1	0	0
8WGOF31W.1W8C600WP.1.3.L.0.-.-.0.D.Q	0Z	1	0	1	0
8WmOF31W.1W8C600WP.0.3.D.0.-.-.0.L.R	0G	1	1	0	0
8WmOF31W.1W8C60GWP.0.2.L.0.-.-.0.D.S	4q	1	0	1	0
8WmOF710.1W8C60GWP.0.2.D.0.E.-.0.L.T	0H	1	1	0	0
8WmOF710.1W8C60mWP.0.1.L.0.E.-.0.D.U	WI	1	0	1	0
8Wqw1X.235kU.2.1.D.0.-.-.0.L.R	0f	1	0	1	0
8Wqw1X.W0235kU.2.0.L.0.-.-.0.D.S	0R	1	1	0	0
8aWG.23m000.9.9.L.0.-.-.0.D.A	0S	1	0	1	0
8aWG.3m000.9.A.D.0.-.-.0.L.9	0V	1	1	0	0
8eqw1X.GW0235cU.1.0.L.0.-.k.0.D.U	0Y	1	1	0	0
8eqw1X.W0235kU.1.0.D.0.-.-.0.L.T	8O	1	0	1	0
9000.10000.C.D.D.0.-.-.0.L.3	0B	2	2	0	0
9000.100W0.C.C.L.0.-.-.0.D.4	04	2	0	2	0
900G.10000.B.D.D.W0.-.-.1.L.5	0P	2	2	0	0
900G.30000.B.C.L.0.-.-.0.D.6	0W	2	0	2	0
90mH8imO.7W00Fd.0.2.D.G00.F.-.1.L.T	0N	1	0	1	0
90mH8imO.7WW0Fd.0.1.L.0.F.-.0.D.U	3K	1	1	0	0
9438_.WeQ0XSc0.2.0.D.0.-.l.0.L.V	9T	1	1	0	0
94mH8WmO.7W00Fb.1.3.D.0.-.-.0.L.P	01	1	0	1	0
94mH8WmO.7W00Fd.1.2.L.0.-.-.0.D.Q	0E	1	1	0	0
94mH8amO.7W00Fd.0.2.D.0.-.-.0.L.R	0G	1	0	1	0
94mH8amO.7W0GFd.0.1.L.0.-.-.0.D.S	U6	1	1	0	0
A1E30.2n0F.6.6.D.4000.-.-.1.L.J	0Y	1	1	0	0
A1E30.G02n0F.6.5.L.0.-.-.0.D.K	0K	1	0	1	0
A521.1000W21m.8.8.L.0.-.-.0.D.C	0M	1	1	0	0
A521.W21m.8.9.D.0.-.-.0.L.B	0g	1	0	1	0
A5E30.G00n0F.5.6.D.2000.-.-.1.L.L	0f	1	1	0	0
A5E30.WG00n0F.5.5.L.0.-.-.0.D.M	0Q	1	0	1	0
B001WmOO.4YG70W4.3.5.D.40000000.-.-.1.L.L	0D	1	0	1	0
B001WmOO.4YG72W4.3.4.L.0.-.-.0.D.M	0i	1	1	0	0
BG0022K0.FWm0000.6.7.D.0.-.-.0.L.F	0V	1	1	0	0
BG0022K0.FYm0000.6.6.L.0.-.-.0.D.G	0i	1	0	1	0
C00000.8G00000.C.C.L.0.-.-.0.D.4	0k	1	1	0	0
C00000.G00000.C.D.D.0.-.-.0.L.3	0d	1	0	1	0
C0010000.G0000W00.B.C.D.0.-.-.0.L.5	0A	1	0	1	0
C0010000.G0000WG0.B.B.L.0.-.-.0.D.6	0V	1	1	0	0
C001uCA.K3X0a420.4.4.L.80000000.-.-.1.D.M	0V	1	1	0	0
C0210000.G0000WG0.A.B.D.0.-.-.0.L.7	0l	1	0	1	0
C0210000.m0000WG0.A.A.L.0.-.-.0.D.8	0c	1	1	0	0
C0HOeaY2.1pDE60200.1.0.L.2000000.7.c.1.D.y	0T	1	0	1	0
C0HueaY2.1pDE60200.0.0.D.0.-.c.0.L.z	BJ	1	1	0	0
C0mOCD12.1n8C60GA9.1.0.L.40.1.7.1.D.e	0H	1	0	1	0
C0mOCD52.1n8C60m89.0.0.D.0.1.-.0.L.d	Dv	1	1	0	0
C0mOCDL0.1n8C60m09.0.1.D.0.i.-.0.L.b	09	1	1	0	0
C0mOCDL0.1n8C60m89.0.0.L.0.i.-.0.D.c	8S	1	0	1	0
C0mOCF11.1n8C600OC.0.1.D.20.0.A.1.L.j	0h	1	1	0	0
C0mOCF11.1p8C600OC.0.0.L.0.0.-.0.D.k	5y	1	0	1	0
C0mOCj10.1n8C600AD.1.0.L.2.-.-.1.D.g	0D	1	0	1	0
C0mOCj12.1n8C600A9.0.1.D.G00.-.7.1.L.f	02	1	1	0	0
C0mOCl10.1n8C600AD.0.0.D.0.-.-.0.L.h	0x	1	1	0	0
C0mOCl10.1n8C600QC.0.0.L.0.-.A.0.D.i	Do	1	0	1	0
C12WO6.803m000O.5.7.D.40000.-.-.1.L.J	0P	1	0	1	0
C12WO6.803o000O.5.6.L.0.-.-.0.D.K	0I	1	1	0	0
C13WO6.803m000O.4.7.D.20000.-.-.1.L.L	0B	1	0	1	0
C13WO6.803m00WO.4.6.L.0.-.-.0.D.M	0P	1	1	0	0
C201uCA.K3X0a420.3.4.D.0.-.-.0.L.N	0O	1	0	1	0
C201uCA.K3X1a420.3.3.L.0.-.-.0.D.O	0T	1	1	0	0
C211WG.1WG000U0.7.7.L.0.-.-.0.D.E	0k	1	1	0	0
C211WG.WG000U0.7.8.D.0.-.-.0.L.D	0g	1	0	1	0
C2HOCDW2.1p9C600I8.0.0.D.0.U.-.0.L.r	3C	1	1	0	0
C2HOCDW2.1p9C600M0.0.0.L.0.U.8.0.D.s	Cd	1	0	1	0
C2HOeaY2.1p9E60240.0.0.D.0.7.V.0.L.x	7V	1	1	0	0
C2HOi5W2.1p9C600M0.0.0.D.0.N.8.0.L.t	8e	1	1	0	0
C2HOi5W2.1p9C60260.0.0.L.0.N.D.0.D.u	AE	1	0	1	0
C2HOiaW2.1p9C60260.0.0.D.0.H.D.0.L.v	6d	1	1	0	0
C2HOiaW2.1p9E60240.0.0.L.0.H.V.0.D.w	GC	1	0	1	0
C2W1uCA.K3W1a420.2.4.D.100000.-.-.1.L.P	0j	1	0	1	0
C2W1uCA.S3W1a420.2.3.L.0.-.-.0.D.Q	0h	1	1	0	0
C2mOCDW2.1p8C600I8.0.1.D.40.1.8.1.L.p	0a	1	1	0	0
C2mOCDW2.1p9C600I8.0.0.L.0.1.-.0.D.q	S2	1	0	1	0
C2mOCF01.1p8C600IC.0.0.L.0.b.7.0.D.m	0y	1	0	1	0
C2mOCF01.1p8C600OC.0.0.D.0.b.-.0.L.l	7n	1	1	0	0
C2mOCFW0.1p8C600IC.0.0.D.0.B.7.0.L.n	2R	1	1	0	0
C2mOCFW0.1p8C600M8.0.0.L.0.B.8.0.D.o	Al	1	0	1	0
C33WO6.803m00WO.3.6.D.0.-.-.0.L.N	0d	1	0	1	0
C33WO6.883m00WO.3.5.L.0.-.-.0.D.O	0f	1	1	0	0
C4210000.m0000WG0.9.A.D.0.-.-.0.L.9	09	1	0	1	0
C4210000.m0000WO0.9.9.L.0.-.-.0.D.A	00	1	1	0	0
C4210001.m0000WO0.8.9.D.0.-.-.0.L.B	0B	1	0	1	0
C4210001.m0000Wu0.8.8.L.0.-.-.0.D.C	07	1	1	0	0
C4210021.m0000Wu0.7.8.D.0.-.-.0.L.D	0D	1	0	1	0
C4210021.m0000Yu0.7.7.L.0.-.-.0.D.E	0C	1	1	0	0
C4210033.m0002ouW.5.4.L.100.-.-.1.D.K	0E	1	1	0	0
C4210121.m0000Yu0.6.7.D.0.-.-.0.L.F	05	1	0	1	0
C4210121.m0000YuW.6.6.L.0.-.-.0.D.G	01	1	1	0	0
C4210123.m0000YuW.5.6.D.0.-.-.0.L.H	0G	1	0	1	0
C4210123.m0000ouW.5.5.L.0.-.-.0.D.I	06	1	1	0	0
C4210133.m0000ouW.4.5.D.0.-.-.0.L.J	0J	1	0	1	0
C4210433.m0002ouW.4.4.D.0.-.-.0.L.L	0M	1	0	1	0
C4210433.m000IouW.4.3.L.0.-.-.0.D.M	0L	1	1	0	0
C4218433.m000IouW.3.3.D.0.-.-.0.L.N	0N	1	0	1	0
C4218433.m000oouW.3.2.L.0.-.-.0.D.O	0S	1	1	0	0
C42H8433.m000oouW.2.2.D.0.-.-.0.L.P	0a	1	0	1	0
C42H8433.m100oouW.2.1.L.0.-.-.0.D.Q	0Z	1	1	0	0
C4YH8433.m100oouW.1.1.D.0.-.-.0.L.R	0g	1	0	1	0
C4YH8433.n100oouW.1.0.L.0.-.-.0.D.S	0b	1	1	0	0
C533Z0WX.G0S0Gw0Q.0.2.D.100.5.-.1.L.X	0A	1	0	1	0
C533Z0WX.G0S0GwGQ.0.1.L.0.5.-.0.D.Y	0z	1	1	0	0
C533Z0e1.G0S0Gh0Q.0.2.D.G0.B.-.1.L.V	0G	1	0	1	0
C533Z0e1.G0S0Gx0Q.0.1.L.0.B.-.0.D.W	7l	1	1	0	0
C53X0021.G0S0GG0O.4.6.D.0.-.-.0.L.J	01	1	0	1	0
C53X0021.G0S0GG0Q.4.5.L.0.-.-.0.D.K	0I	1	1	0	0
C53X1021.G0S0GG0Q.3.5.D.0.-.-.0.L.L	0F	1	0	1	0
C53X1021.G0S0GO0Q.3.4.L.0.-.-.0.D.M	0P	1	1	0	0
C53Z1021.G0S0GO0Q.2.4.D.0.-.-.0.L.N	0H	1	0	1	0
C53Z1021.G0S0Gu0Q.2.3.L.0.-.-.0.D.O	0J	1	1	0	0
C53Z3021.G0S0Gu0Q.1.3.D.0.-.-.0.L.P	0D	1	0	1	0
C53Z3021.G0S0Gw0Q.1.2.L.0.-.-.0.D.Q	0N	1	1	0	0
C53ZZ021.G0S0Gw0Q.0.2.D.0.-.-.0.L.R	0C	1	0	1	0
C53ZZ021.G0S0Gx0Q.0.1.L.0.-.-.0.D.S	6H	1	1	0	0
C53ZZ081.G0S0Gh0Q.0.2.D.G00.9.-.1.L.T	0A	1	0	1	0
C53ZZ081.G0S0GhGQ.0.1.L.0.9.-.0.D.U	N9	1	1	0	0
C610WO.8G1m01W.6.7.D.0.-.-.0.L.F	0C	1	0	1	0
C610WO.8G1m11W.6.6.L.0.-.-.0.D.G	0A	1	1	0	0
C610mO.8G1m11W.5.6.D.0.-.-.0.L.H	0H	1	0	1	0
C610mO.8G1mX1W.5.5.L.0.-.-.0.D.I	0J	1	1	0	0
C630mO.88G1mX1W.4.4.L.0.-.-.0.D.K	0L	1	1	0	0
C630mO.8G1mX1W.4.5.D.0.-.-.0.L.J	0j	1	0	1	0
C6B0mO.88G1mX1W.3.4.D.0.-.-.0.L.L	02	1	0	1	0
C6B0mO.88G1mX1a.3.3.L.0.-.-.0.D.M	0b	1	1	0	0
C6J13fW.80O0uyGS.0.0.L.0.d.A.0.D.Y	5K	1	1	0	0
C6J13fW.80O0wy0S.0.0.D.0.d.-.0.L.X	FU	1	0	1	0
C6YH8433.n000oouW.0.1.D.1000000.-.-.1.L.T	04	1	0	1	0
C6YH8433.n000ooum.0.0.L.0.-.-.0.D.U	26	1	1	0	0
CCC31Wm.OW2380G9.2.4.D.0.-.-.0.L.N	02	1	0	1	0
CCC31Wm.OW2380GD.2.3.L.0.-.-.0.D.O	0g	1	1	0	0
CM000R.G0HWOC20.5.5.D.0.-.-.0.L.J	0V	1	1	0	0
CM000R.G0JWOC20.5.4.L.0.-.-.0.D.K	0I	1	0	1	0
CM100R.G0JWOC20.4.4.D.0.-.-.0.L.L	0B	1	1	0	0
CM100R.G0JWOCY0.4.3.L.0.-.-.0.D.M	0C	1	0	1	0
CM100R.G0JWOEY0.4.2.L.100.-.-.1.D.O	02	1	0	1	0
CM100V.G0JWOEY0.3.2.D.0.-.-.0.L.P	0c	1	1	0	0
CM100V.G4JWOEY0.3.1.L.0.-.-.0.D.Q	0b	1	0	1	0
CM100V.G5JWOEY0.3.0.L.2000000.-.-.1.D.S	0N	1	0	1	0
CM110R.G0JWOCY0.3.3.D.0.-.-.0.L.N	0D	1	1	0	0
CMX00V.107JWOCY0.2.0.L.W000000.-.m.1.D.W	0j	1	0	1	0
CMX00V.G5JWOEY0.2.0.D.0.-.-.0.L.T	BJ	1	1	0	0
CMX00V.G7JWOCY0.2.0.L.0.-.b.0.D.U	0f	1	0	1	0
CW000021.130001000.9.A.D.0.-.-.0.L.9	0Z	1	1	0	0
CW000021.130W01000.9.9.L.0.-.-.0.D.A	0K	1	0	1	0
CW004021.130W01000.8.9.D.0.-.-.0.L.B	0a	1	1	0	0
CW004021.131W01000.8.8.L.0.-.-.0.D.C	02	1	0	1	0
CW004025.131W01000.7.8.D.0.-.-.0.L.D	0U	1	1	0	0
CW004025.131X01000.7.7.L.0.-.-.0.D.E	0C	1	0	1	0
CW004125.131X01000.6.7.D.0.-.-.0.L.F	0b	1	1	0	0
CW004125.133X01000.6.6.L.0.-.-.0.D.G	03	1	0	1	0
CW00412D.133X01000.5.6.D.0.-.-.0.L.H	0V	1	1	0	0
CW00412D.133Z01000.5.5.L.0.-.-.0.D.I	0O	1	0	1	0
CW01412D.133Z01000.4.5.D.0.-.-.0.L.J	0c	1	1	0	0
CW01412D.137Z01000.4.4.L.0.-.-.0.D.K	0d	1	0	1	0
CW01412D.13NZ01000.4.3.L.8000000.-.-.1.D.M	0W	1	0	1	0
CW01412D.13Nh01000.4.2.L.400000.-.-.1.D.O	0d	1	0	1	0
CW41412D.13NZ01000.3.3.D.0.-.-.0.L.N	0X	1	1	0	0
Ce00412D.137h01W00.4.2.L.10000.-.-.1.D.Q	0e	1	0	1	0
Ce01412D.137Z01000.3.4.D.0.-.-.0.L.L	0e	1	1	0	0
Ce01412D.137h01000.3.3.D.G000000.-.-.1.L.P	0H	1	1	0	0
Cm04412_.1p7d03000.0.0.D.0.-.l.0.L.Z	FA	1	1	0	0
Cm04412j.1J7d03W00.2.0.L.8000000.-.-.1.D.W	04	1	0	1	0
Cm04412z.1J7d03W00.1.0.D.0.-.-.0.L.X	EX	1	1	0	0
Cm04412z.1p7d03000.1.0.L.0.-.l.0.D.Y	01	1	0	1	0
Cu00412D.137h01W00.3.2.D.0.-.-.0.L.R	0W	1	1	0	0
Cu00412D.137l01W00.3.1.L.0.-.-.0.D.S	0Q	1	0	1	0
Cu04412D.137d01W00.2.2.D.800000.-.-.1.L.T	0J	1	1	0	0
Cu04412D.137d03W00.2.1.L.0.-.-.0.D.U	05	1	0	1	0
Cu04412j.137d03W00.1.1.D.0.-.-.0.L.V	0k	1	1	0	0
D601uCA.T0XHa420.1.2.L.20000000.-.-.1.D.W	0b	1	1	0	0
E003mmOu.4cK72W5.0.1.D.0.5.-.0.L.T	01	1	0	1	0
E003mmOu.4cK72W7.0.0.L.0.5.-.0.D.U	Zl	1	1	0	0
E5E30.WG00n0F.4.5.D.0.-.-.0.L.N	09	1	1	0	0
E5E30.WG00n8F.4.4.L.0.-.-.0.D.O	0J	1	0	1	0
E601uSA.V0XHa420.0.1.D.0.A.-.0.L.Z	0l	1	0	1	0
E601uSA._0XHa420.0.0.L.0.A.-.0.D.a	Ts	1	1	0	0
E7E30.WG00n8F.3.4.D.0.-.-.0.L.P	0V	1	1	0	0
E7E30.WI00n8F.3.3.L.0.-.-.0.D.Q	08	1	0	1	0
E7E70.WI00n8F.2.3.D.0.-.-.0.L.R	0A	1	1	0	0
E7E70.WI00nOF.2.2.L.0.-.-.0.D.S	0O	1	0	1	0
F001WmOO.4YG72W4.2.4.D.0.-.-.0.L.N	0W	1	0	1	0
F001WmOO.4cG72W4.2.3.L.0.-.-.0.D.O	0P	1	1	0	0
F003WmOO.4cG72W4.1.3.D.0.-.-.0.L.P	00	1	0	1	0
F003WmOO.4cG72W5.1.2.L.0.-.-.0.D.Q	0M	1	1	0	0
F003mmOO.4cG72W5.0.2.D.0.-.-.0.L.R	0Q	1	0	1	0
F003mmOO.4cK72W5.0.1.L.0.-.-.0.D.S	X0	1	1	0	0
F601uCA.T0XHa420.0.2.D.0.-.-.0.L.X	0h	1	0	1	0
F601uCA.V0XHa420.0.1.L.0.-.-.0.D.Y	SV	1	1	0	0
F7E70.WI00nOF.1.2.D.0.-.-.0.L.T	0c	1	1	0	0
F7E70.aI00nOF.1.1.L.0.-.-.0.D.U	0i	1	0	1	0
FG0022K0.FYm0000.5.6.D.0.-.-.0.L.H	0U	1	1	0	0
FG0022K0.FZm0000.5.5.L.0.-.-.0.D.I	0k	1	0	1	0
G.0.D.E.D.0.-.-.0.L.1	06	1	0	1	0
G.0.D.E.D.0.-.-.0.L.1	0J	1	1	0	0
G.10.D.D.L.0.-.-.0.D.2	0B	1	1	0	0
G.2000.D.D.L.0.-.-.0.D.2	0B	1	0	1	0
G0.0.D.E.D.0.-.-.0.L.1	04	1	0	1	0
G0.0.D.E.D.0.-.-.0.L.1	0S	1	0	1	0
G0.G.D.D.L.0.-.-.0.D.2	02	1	1	0	0
G0.G0000.D.D.L.0.-.-.0.D.2	03	1	1	0	0
G00.0.D.E.D.0.-.-.0.L.1	08	1	0	1	0
G00.0.D.E.D.0.-.-.0.L.1	0a	1	1	0	0
G00.1000000.D.D.L.0.-.-.0.D.2	0e	1	0	1	0
G00.40.D.D.L.0.-.-.0.D.2	07	1	1	0	0
G000.0.D.E.D.0.-.-.0.L.1	0j	1	0	1	0
G000.80000000.D.D.L.0.-.-.0.D.2	0F	1	1	0	0
G0000.0.D.E.D.0.-.-.0.L.1	0F	1	0	1	0
G0000.0.D.E.D.0.-.-.0.L.1	0Z	1	1	0	0
G0000.800.D.D.L.0.-.-.0.D.2	0B	1	1	0	0
G0000.W00000.D.D.L.0.-.-.0.D.2	0g	1	0	1	0
